update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
43,0,20,120,957,10.789087499999997,5.400750234830117,-0.000944520637858659,1.7092134952545166,-0.018036656081676483,0.16901277005672455,1882,80396
44,0,20,120,795,8.24245,4.86994961371682,0.030748074874281883,1.6974095106124878,0.013773979619145393,0.32717660069465637,1020,81416
45,0,20,120,329,12.3284,7.868726252654991,-0.049659762531518936,1.7125647068023682,-0.06678541004657745,0.19077783823013306,1880,83296
46,0,20,120,631,11.0398125,7.80835688938296,0.02349272556602955,1.6933273077011108,0.006559452041983604,0.12439998984336853,1954,85250
47,0,20,120,471,13.7895375,9.524988849148825,-0.00746395206078887,1.6908527612686157,-0.02437247894704342,0.10460024327039719,2215,87465
48,0,20,120,808,17.2226625,10.321442480640295,0.019406557083129883,1.6931111812591553,0.0024754460901021957,0.1376929134130478,2420,89885
49,0,20,120,729,15.6345125,10.420681045447271,-0.04026288539171219,1.670960545539856,-0.05697248876094818,0.14772115647792816,1514,91399
50,0,20,120,780,19.634275000000002,12.499024551359035,-0.051170505583286285,1.6958346366882324,-0.06812885403633118,0.25424665212631226,1870,93269
51,0,20,120,750,17.03765,10.588155290858342,-0.032591313123703,1.6854616403579712,-0.049445927143096924,0.21836751699447632,1962,95231
52,0,20,120,375,12.75925,9.098007504281547,-0.049899037927389145,1.6844995021820068,-0.06674402952194214,0.22798317670822144,1821,97052
53,0,20,120,762,14.1435,9.305238787358933,-0.04846403747797012,1.6862350702285767,-0.06532638520002365,0.14071302115917206,2789,99841
54,0,20,120,718,15.6713,9.425751405155472,-0.07939673960208893,1.6923160552978516,-0.09631989896297455,0.26020318269729614,2332,102173
55,0,20,120,457,11.177525,7.010773150718705,-0.0645802915096283,1.648654818534851,-0.08106683939695358,0.3484647572040558,929,103102
56,0,20,120,567,16.28685,7.888221726726951,-0.005831166170537472,1.6831591129302979,-0.022662755101919174,0.1265801638364792,2657,105759
57,0,20,120,580,21.6064625,13.010157512164863,-0.05785230174660683,1.6836107969284058,-0.07468840479850769,0.29649341106414795,1839,107598
58,0,20,120,702,7.271125,5.167752131543205,-0.0035663556773215532,1.6684106588363647,-0.020250461995601654,0.09046559035778046,2143,109741
59,0,20,120,574,15.4325875,10.48863382097341,-0.0611153319478035,1.6582385301589966,-0.07769771665334702,0.19238455593585968,1895,111636
60,0,20,120,607,15.809249999999999,9.45480210111756,-0.16930356621742249,1.6445238590240479,-0.18574880063533783,0.5516437292098999,1665,113301
61,0,20,120,611,16.180625,9.609833385735818,-0.0741458460688591,1.6660678386688232,-0.0908065214753151,0.3493804931640625,1964,115265
62,0,20,120,683,14.344524999999999,9.161366693281416,-0.005828811787068844,1.6554315090179443,-0.022383127361536026,0.19152209162712097,1997,117262
63,0,20,120,969,18.364462500000002,11.518054858443762,-0.02745010145008564,1.6365989446640015,-0.04381608963012695,0.1692740023136139,1924,119186
64,0,20,120,693,9.099974999999999,5.339006830273658,-0.10923299193382263,1.6229469776153564,-0.12546245753765106,0.3983794152736664,1347,120533
65,0,20,120,550,10.5803625,6.158382875417862,-0.004656390752643347,1.6306976079940796,-0.020963367074728012,0.1401972621679306,2518,123051
66,0,20,120,336,16.662075,9.644902881816037,-0.021215895190835,1.6427446603775024,-0.03764334321022034,0.16378654539585114,2944,125995
67,0,20,120,878,9.133849999999999,6.36558342854382,-0.055433228611946106,1.605878233909607,-0.07149200886487961,0.2579021453857422,1406,127401
68,0,20,120,584,17.3112125,10.735444442394222,0.11452365666627884,1.586504578590393,0.09865861386060715,0.5249238014221191,1111,128512
69,0,20,120,966,15.151375,9.881082571917974,-0.24863705039024353,1.586193323135376,-0.2644989788532257,0.644481360912323,1246,129758
70,0,20,120,305,12.59425,8.01038457086371,-0.023942962288856506,1.6160941123962402,-0.04010390490293503,0.1987297683954239,2405,132163
71,0,20,120,309,16.58345,10.073115945061206,-0.09032902121543884,1.622056484222412,-0.10654958337545395,0.3058628737926483,2210,134373
72,0,20,120,647,18.084,12.123243336555003,0.014082008972764015,1.5930004119873047,-0.0018479954451322556,0.11576037108898163,1894,136267
73,0,20,120,364,11.620325,8.443927070633775,-0.0977269634604454,1.5700290203094482,-0.11342725157737732,0.33883100748062134,1413,137680
74,0,20,120,673,12.262699999999999,7.51988360724734,-0.07495325058698654,1.5777710676193237,-0.09073096513748169,0.22404266893863678,2303,139983
75,0,20,120,891,9.269587499999998,6.339244687142651,0.0516265369951725,1.560477614402771,0.03602176159620285,0.26401445269584656,1230,141213
76,0,20,120,637,17.0323875,11.012114815987816,-0.05672483891248703,1.581958293914795,-0.07254442572593689,0.3521631956100464,1875,143088
77,0,20,120,724,17.96385,12.371645458359453,-0.06037015840411186,1.5638258457183838,-0.07600841671228409,0.1524139791727066,2254,145342
78,0,20,120,972,7.576562499999999,5.42959354795369,-0.1069738045334816,1.539867877960205,-0.12237248569726944,0.2777165472507477,1322,146664
79,0,20,120,496,10.814699999999998,7.949487270557889,0.0076786912977695465,1.5595048666000366,-0.00791635736823082,0.09999760240316391,2215,148879
80,1,50,200,693,27.203899999999997,13.397760822119666,-0.10052579641342163,1.4891693592071533,-0.1154174879193306,0.2869265079498291,2257,151136
