variant,seed,step,action,forced_execute,score_Execute_Ready_Job,score_Defer_Job,score_Scale_Up,score_Scale_Down,score_Reprioritize_Queue,score_Pause_LowPriority_Job
no_executable_off,101,47,Execute_Ready_Job,True,6.82448,-7.4424,-6.0,-20.0,0.9712,27.0
no_executable_off,101,48,Execute_Ready_Job,True,6.82448,-7.4424,-6.0,-20.0,0.9712,27.0
no_executable_off,101,49,Execute_Ready_Job,True,6.52448,-7.4424,-6.0,-20.0,0.9712,27.0
no_executable_off,101,50,Scale_Up,False,6.21648,-7.4424,184.6624,-20.0,0.9712,27.0
no_executable_off,101,51,Execute_Ready_Job,True,6.80848,-7.442,-25.0,-20.0,0.971,27.0
no_executable_off,101,52,Execute_Ready_Job,True,6.80648,-7.442,-25.0,-20.0,0.971,27.0
no_executable_off,101,53,Execute_Ready_Job,True,6.79648,-7.442,-6.0,-20.0,0.971,27.0
no_executable_off,101,54,Execute_Ready_Job,True,6.81048,-7.4456,-6.0,-20.0,0.9728,27.0
no_executable_off,101,55,Execute_Ready_Job,True,6.90958,-7.4456,-6.0,-20.0,0.9728,27.0
no_executable_off,101,56,Execute_Ready_Job,True,6.791493,-7.4456,-6.0,-20.0,0.9728,27.0
no_executable_off,101,57,Execute_Ready_Job,True,6.31738,-7.4456,-6.0,-20.0,0.9728,27.0
no_executable_off,101,58,Scale_Up,False,6.216693,-7.4456,294.5456,-20.0,0.9728,27.0
no_executable_off,101,59,Execute_Ready_Job,True,6.579349,-7.4456,-25.0,-20.0,0.9728,27.0
no_executable_off,101,60,Execute_Ready_Job,True,6.94078,-7.4476,-25.0,-20.0,0.9738,27.0
no_executable_off,101,61,Execute_Ready_Job,True,6.94338,-7.4476,-6.0,-20.0,0.9738,27.0
no_executable_off,101,62,Execute_Ready_Job,True,6.92518,-7.4476,-6.0,-20.0,0.9738,27.0
no_executable_off,101,63,Execute_Ready_Job,True,6.93298,-7.45,-6.0,-20.0,0.975,27.0
no_executable_off,101,64,Execute_Ready_Job,True,6.94078,-7.45,-6.0,-20.0,0.975,27.0
no_executable_off,101,65,Execute_Ready_Job,True,6.61998,-7.292,-6.0,-20.0,1.176,27.8
no_executable_off,101,66,Execute_Ready_Job,True,6.91998,-7.452,-6.0,-20.0,0.976,27.0
no_executable_off,101,67,Execute_Ready_Job,True,6.91218,-7.452,-6.0,-20.0,0.976,27.0
no_executable_off,101,68,Execute_Ready_Job,True,6.796893,-7.452,-6.0,-20.0,0.976,27.0
no_executable_off,101,69,Execute_Ready_Job,True,6.91218,-7.452,-6.0,-20.0,0.976,27.0
no_executable_off,101,70,Execute_Ready_Job,True,6.93038,-7.4532,-6.0,-20.0,0.9766,27.0
no_executable_off,101,71,Execute_Ready_Job,True,6.63818,-7.2904,-6.0,-20.0,1.1752,27.8
no_executable_off,101,72,Execute_Ready_Job,True,6.93038,-7.4504,-6.0,-20.0,0.9752,27.0
no_executable_off,101,73,Execute_Ready_Job,True,6.820293,-7.4504,-6.0,-20.0,0.9752,27.0
no_executable_off,101,74,Execute_Ready_Job,True,6.829293,-7.4504,-6.0,-20.0,0.9752,27.0
no_executable_off,101,75,Execute_Ready_Job,True,6.831093,-7.4504,-6.0,-20.0,0.9752,27.0
no_executable_off,101,76,Execute_Ready_Job,True,6.845493,-7.4504,-6.0,-20.0,0.9752,27.0
no_executable_off,101,77,Execute_Ready_Job,True,6.850893,-7.4504,-6.0,-20.0,0.9752,27.0
no_executable_off,101,78,Execute_Ready_Job,True,6.847293,-7.4532,-6.0,-20.0,0.9766,27.0
no_executable_off,101,79,Execute_Ready_Job,True,6.836493,-7.4532,-6.0,-20.0,0.9766,27.0
no_executable_off,101,80,Execute_Ready_Job,True,6.549093,-7.2892,-6.0,-20.0,1.1746,27.8
no_executable_off,101,81,Execute_Ready_Job,True,6.845493,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,82,Execute_Ready_Job,True,6.841893,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,83,Execute_Ready_Job,True,6.845493,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,84,Execute_Ready_Job,True,6.556293,-7.2892,-6.0,-20.0,1.1746,27.8
no_executable_off,101,85,Execute_Ready_Job,True,6.854493,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,86,Execute_Ready_Job,True,6.861693,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,87,Execute_Ready_Job,True,6.865293,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,88,Execute_Ready_Job,True,6.867093,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,89,Execute_Ready_Job,True,6.854493,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,90,Scale_Up,False,6.254493,-7.4492,263.2292,-20.0,0.9746,27.0
no_executable_off,101,91,Execute_Ready_Job,True,6.865293,-7.4492,-25.0,-20.0,0.9746,27.0
no_executable_off,101,92,Execute_Ready_Job,True,6.876093,-7.4492,-25.0,-20.0,0.9746,27.0
no_executable_off,101,93,Execute_Ready_Job,True,6.863493,-7.4492,-6.0,-20.0,0.9746,27.0
no_executable_off,101,94,Execute_Ready_Job,True,6.867093,-7.4456,-6.0,-20.0,0.9728,27.0
no_executable_off,101,95,Execute_Ready_Job,True,6.854493,-7.4468,-6.0,-20.0,0.9734,27.0
no_executable_off,101,96,Execute_Ready_Job,True,6.847293,-7.4468,-6.0,-20.0,0.9734,27.0
no_executable_off,101,97,Execute_Ready_Job,True,6.832893,-7.4468,-6.0,-20.0,0.9734,27.0
no_executable_off,101,98,Execute_Ready_Job,True,6.823893,-7.4468,-6.0,-20.0,0.9734,27.0
no_executable_off,101,99,Execute_Ready_Job,True,6.777393,-7.4468,-6.0,-20.0,0.9734,27.0
no_executable_off,101,100,Execute_Ready_Job,True,6.807693,-7.4464,-6.0,-20.0,0.9732,27.0
no_executable_off,101,101,Execute_Ready_Job,True,6.822093,-7.4464,-6.0,-20.0,0.9732,27.0
no_executable_off,101,102,Execute_Ready_Job,True,6.405993,-7.4464,-6.0,-20.0,0.9732,27.0
no_executable_off,101,103,Execute_Ready_Job,True,6.805893,-7.4484,-6.0,-20.0,0.9742,27.0
no_executable_off,101,104,Execute_Ready_Job,True,6.796893,-7.4484,-6.0,-20.0,0.9742,27.0
no_executable_off,101,105,Execute_Ready_Job,True,6.504093,-7.284,-6.0,-20.0,1.172,27.8
no_executable_off,101,106,Execute_Ready_Job,True,6.814893,-7.444,-6.0,-20.0,0.972,27.0
no_executable_off,101,107,Execute_Ready_Job,True,6.500493,-7.2916,-6.0,-20.0,1.1758,27.8
no_executable_off,101,108,Execute_Ready_Job,True,6.495093,-7.2928,-6.0,-20.0,1.1764,27.8
no_executable_off,101,109,Execute_Ready_Job,True,6.780693,-7.4528,-6.0,-20.0,0.9764,27.0
no_executable_off,101,110,Execute_Ready_Job,True,6.778893,-7.4528,-6.0,-20.0,0.9764,27.0
no_executable_off,101,111,Execute_Ready_Job,True,6.778893,-7.4528,-6.0,-20.0,0.9764,27.0
no_executable_off,101,112,Scale_Up,False,6.778893,-7.4528,106.8728,-20.0,0.9764,27.0
no_executable_off,101,113,Execute_Ready_Job,True,6.466293,-7.2608,-25.0,-48.02,1.1784,27.98
no_executable_off,101,114,Execute_Ready_Job,True,6.475293,-7.2884,-25.0,-47.82,1.1742,27.8
no_executable_off,101,115,Execute_Ready_Job,True,6.766293,-7.4124,-6.0,-20.0,0.9742,27.18
no_executable_off,101,116,Execute_Ready_Job,True,6.769893,-7.4364,-6.0,-20.0,0.9742,27.06
no_executable_off,101,117,Execute_Ready_Job,True,6.764493,-7.4004,-6.0,-20.0,0.9742,27.24
no_executable_off,101,118,Execute_Ready_Job,True,6.769893,-7.4364,-6.0,-20.0,0.9742,27.06
no_executable_off,101,119,Execute_Ready_Job,True,6.757293,-7.3524,-6.0,-20.0,0.9742,27.48
no_executable_off,101,120,Execute_Ready_Job,True,6.768093,-7.432,-6.0,-20.0,0.978,27.12
no_executable_off,101,121,Execute_Ready_Job,True,6.768093,-7.432,-6.0,-20.0,0.978,27.12
no_executable_off,101,122,Scale_Up,False,6.780693,-7.456,102.956,-20.0,0.978,27.0
no_executable_off,101,123,Execute_Ready_Job,True,6.775293,-7.456,-25.0,-20.0,0.978,27.0
no_executable_off,101,124,Execute_Ready_Job,True,6.771693,-7.456,-25.0,-20.0,0.978,27.0
no_executable_off,101,125,Scale_Up,False,6.435993,-7.456,142.636,-20.0,0.978,27.0
no_executable_off,101,126,Execute_Ready_Job,True,6.778893,-7.454,-25.0,-20.0,0.977,27.0
no_executable_off,101,127,Execute_Ready_Job,True,6.784293,-7.454,-25.0,-20.0,0.977,27.0
no_executable_off,101,128,Scale_Up,False,6.787893,-7.454,102.274,-20.0,0.977,27.0
no_executable_off,101,129,Execute_Ready_Job,True,6.786093,-7.454,-25.0,-20.0,0.977,27.0
no_executable_off,101,130,Execute_Ready_Job,True,6.780693,-7.454,-25.0,-20.0,0.977,27.0
no_executable_off,101,131,Scale_Up,False,6.786093,-7.454,101.194,-20.0,0.977,27.0
no_executable_off,101,132,Execute_Ready_Job,True,6.791493,-7.4468,-25.0,-45.36,0.9734,27.0
no_executable_off,101,133,Execute_Ready_Job,True,6.795093,-7.4468,-25.0,-20.0,0.9734,27.0
no_executable_off,101,134,Execute_Ready_Job,True,6.129367,-7.2768,-6.0,-20.0,1.1684,27.8
no_executable_off,101,135,Execute_Ready_Job,True,6.419567,-7.4368,-6.0,-20.0,0.9684,27.0
no_executable_off,101,136,Execute_Ready_Job,True,6.415367,-7.4368,-6.0,-20.0,0.9684,27.0
no_executable_off,101,137,Execute_Ready_Job,True,6.412567,-7.4368,-6.0,-20.0,0.9684,27.0
no_executable_off,101,138,Execute_Ready_Job,True,6.104167,-7.2544,-6.0,-20.0,1.1692,27.92
no_executable_off,101,139,Execute_Ready_Job,True,6.405567,-7.4264,-6.0,-20.0,0.9692,27.06
no_executable_off,101,140,Execute_Ready_Job,True,6.108367,-7.2864,-6.0,-20.0,1.1732,27.8
no_executable_off,101,141,Execute_Ready_Job,True,6.102767,-7.2468,-6.0,-20.0,1.1714,27.98
no_executable_off,101,142,Execute_Ready_Job,True,6.413967,-7.4428,-6.0,-20.0,0.9714,27.0
no_executable_off,101,143,Execute_Ready_Job,True,6.402767,-7.4068,-6.0,-20.0,0.9714,27.18
no_executable_off,101,144,Execute_Ready_Job,True,6.411167,-7.4428,-6.0,-20.0,0.9714,27.0
no_executable_off,101,145,Execute_Ready_Job,True,6.402767,-7.4068,-6.0,-20.0,0.9714,27.18
no_executable_off,101,146,Scale_Up,False,5.806967,-7.4428,206.5428,-20.0,0.9714,27.0
no_executable_off,101,147,Execute_Ready_Job,True,6.398567,-7.3708,-25.0,-20.0,0.9714,27.36
no_executable_off,101,148,Pause_LowPriority_Job,False,6.390167,-7.2988,-25.0,-20.0,0.9714,27.72
no_executable_off,101,149,Execute_Ready_Job,True,6.401367,-7.3836,-6.0,-20.0,0.9658,27.24
no_executable_off,101,150,Pause_LowPriority_Job,False,6.391567,-7.2996,-6.0,-20.0,0.9658,27.66
no_executable_off,101,151,Execute_Ready_Job,True,6.398567,-7.358,-6.0,-20.0,0.965,27.36
no_executable_off,101,152,Execute_Ready_Job,True,6.394367,-7.322,-6.0,-20.0,0.965,27.54
no_executable_off,101,153,Pause_LowPriority_Job,False,6.384567,-7.238,-6.0,-20.0,0.965,27.96
no_executable_off,101,154,Pause_LowPriority_Job,False,6.392967,-7.31,-6.0,-20.0,0.965,27.6
no_executable_off,101,155,Execute_Ready_Job,True,6.394367,-7.322,-6.0,-20.0,0.965,27.54
no_executable_off,101,156,Execute_Ready_Job,True,6.399967,-7.37,-6.0,-20.0,0.965,27.3
no_executable_off,101,157,Execute_Ready_Job,True,6.394367,-7.322,-6.0,-20.0,0.965,27.54
no_executable_off,101,158,Execute_Ready_Job,True,6.399967,-7.37,-6.0,-20.0,0.965,27.3
no_executable_off,101,159,Execute_Ready_Job,True,6.395767,-7.3388,-6.0,-20.0,0.9674,27.48
no_executable_off,101,160,Pause_LowPriority_Job,False,6.388767,-7.2788,-6.0,-20.0,0.9674,27.78
no_executable_off,101,161,Execute_Ready_Job,True,6.395767,-7.3308,-6.0,-20.0,0.9634,27.48
no_executable_off,101,162,Execute_Ready_Job,True,6.399967,-7.3668,-6.0,-20.0,0.9634,27.3
no_executable_off,101,163,Execute_Ready_Job,True,6.401367,-7.3788,-6.0,-20.0,0.9634,27.24
no_executable_off,101,164,Execute_Ready_Job,True,6.360967,-7.4268,-6.0,-20.0,0.9634,27.0
no_executable_off,101,165,Execute_Ready_Job,True,6.581173,-7.4268,-6.0,-20.0,0.9634,27.0
no_executable_off,101,166,Execute_Ready_Job,True,6.593173,-7.4268,-6.0,-20.0,0.9634,27.0
no_executable_off,101,167,Execute_Ready_Job,True,6.617173,-7.4148,-6.0,-20.0,0.9574,27.0
no_executable_off,101,168,Execute_Ready_Job,True,6.317173,-7.4148,-6.0,-20.0,0.9574,27.0
no_executable_off,101,169,Execute_Ready_Job,True,6.338173,-7.4148,-6.0,-20.0,0.9574,27.0
no_executable_off,101,170,Execute_Ready_Job,True,6.353173,-7.4148,-6.0,-20.0,0.9574,27.0
no_executable_off,101,171,Execute_Ready_Job,True,6.065173,-7.4148,-6.0,-20.0,0.9574,27.0
no_executable_off,101,172,Execute_Ready_Job,True,6.056173,-7.4148,-6.0,-20.0,0.9574,27.0
no_executable_off,101,173,Execute_Ready_Job,True,6.644173,-7.4068,-6.0,-20.0,0.9534,25.8
no_executable_off,101,174,Execute_Ready_Job,True,6.335173,-7.2456,-6.0,-20.0,1.1528,25.4
no_executable_off,101,175,Execute_Ready_Job,True,6.656173,-7.4056,-6.0,-20.0,0.9528,24.6
no_executable_off,101,176,Execute_Ready_Job,True,6.677173,-7.4056,-6.0,-20.0,0.9528,24.6
no_executable_off,101,177,Execute_Ready_Job,True,6.662173,-7.4056,-6.0,-20.0,0.9528,24.6
no_executable_off,101,178,Execute_Ready_Job,True,6.641173,-7.4056,-6.0,-20.0,0.9528,24.6
no_executable_off,101,179,Execute_Ready_Job,True,6.662173,-7.4056,-6.0,-20.0,0.9528,24.6
no_executable_off,101,180,Execute_Ready_Job,True,6.050173,-7.4056,-6.0,-20.0,0.9528,24.6
no_executable_off,101,181,Execute_Ready_Job,True,6.668173,-7.3992,-6.0,-20.0,0.9496,24.6
no_executable_off,101,182,Execute_Ready_Job,True,6.665173,-7.3908,-6.0,-20.0,0.9454,23.4
no_executable_off,101,183,Execute_Ready_Job,True,6.677173,-7.3908,-6.0,-20.0,0.9454,23.4
no_executable_off,101,184,Execute_Ready_Job,True,6.683173,-7.3908,-6.0,-20.0,0.9454,23.4
no_executable_off,101,185,Execute_Ready_Job,True,6.386173,-7.3908,-6.0,-20.0,0.9454,23.4
no_executable_off,101,186,Execute_Ready_Job,True,6.398173,-7.3908,-6.0,-20.0,0.9454,23.4
no_executable_off,101,187,Scale_Up,False,6.077173,-7.3908,78.6108,-20.0,0.9454,23.4
no_executable_off,101,188,Execute_Ready_Job,True,6.671173,-7.3952,-25.0,-34.92,0.9476,22.2
no_executable_off,101,189,Execute_Ready_Job,True,6.650173,-7.3952,-25.0,-20.0,0.9476,22.2
no_executable_off,101,190,Scale_Up,False,0.0,-7.3952,226.7352,-20.0,0.9476,22.2
no_executable_off,101,191,Execute_Ready_Job,True,6.041173,-7.3952,-25.0,-20.0,0.9476,22.2
no_executable_off,101,192,Execute_Ready_Job,True,6.629173,-7.3984,-25.0,-20.0,0.9492,22.2
no_executable_off,101,193,Execute_Ready_Job,True,6.635173,-7.3984,-6.0,-20.0,0.9492,22.2
no_executable_off,101,194,Execute_Ready_Job,True,6.647173,-7.3984,-6.0,-20.0,0.9492,22.2
no_executable_off,101,195,Execute_Ready_Job,True,6.644173,-7.4004,-6.0,-20.0,0.9502,22.2
no_executable_off,101,196,Execute_Ready_Job,True,6.326173,-7.2408,-6.0,-20.0,1.1504,23.0
no_executable_off,101,197,Execute_Ready_Job,True,6.641173,-7.4008,-6.0,-20.0,0.9504,22.2
no_executable_off,101,198,Execute_Ready_Job,True,6.644173,-7.4008,-6.0,-20.0,0.9504,22.2
no_executable_off,101,199,Execute_Ready_Job,True,6.659173,-7.4008,-6.0,-20.0,0.9504,22.2
no_executable_off,101,200,Execute_Ready_Job,True,6.665173,-7.4008,-6.0,-20.0,0.9504,22.2
no_executable_off,101,201,Execute_Ready_Job,True,6.674173,-7.4008,-6.0,-20.0,0.9504,22.2
no_executable_off,101,202,Execute_Ready_Job,True,6.653173,-7.4008,-6.0,-20.0,0.9504,22.2
no_executable_off,101,203,Execute_Ready_Job,True,6.332173,-7.256,-6.0,-20.0,1.158,21.8
no_executable_off,101,204,Execute_Ready_Job,True,6.644173,-7.416,-6.0,-20.0,0.958,21.0
no_executable_off,101,205,Execute_Ready_Job,True,6.338173,-7.416,-6.0,-20.0,0.958,21.0
no_executable_off,101,206,Execute_Ready_Job,True,5.284633,-7.416,-6.0,-20.0,0.958,21.0
no_executable_off,101,207,Execute_Ready_Job,True,5.955673,-7.416,-6.0,-20.0,0.958,21.0
no_executable_off,101,208,Execute_Ready_Job,True,5.940673,-7.416,-6.0,-20.0,0.958,21.0
no_executable_off,101,209,Execute_Ready_Job,True,5.961673,-7.416,-6.0,-20.0,0.958,21.0
no_executable_off,101,210,Execute_Ready_Job,True,5.976673,-7.416,-6.0,-20.0,0.958,21.0
no_executable_off,101,211,Execute_Ready_Job,True,5.991673,-7.4044,-6.0,-20.0,0.9522,21.0
no_executable_off,101,212,Execute_Ready_Job,True,5.388673,-7.4044,-6.0,-20.0,0.9522,21.0
no_executable_off,101,213,Execute_Ready_Job,True,5.303833,-7.4044,-6.0,-20.0,0.9522,21.0
no_executable_off,101,214,Execute_Ready_Job,True,5.287033,-7.4044,-6.0,-20.0,0.9522,21.0
no_executable_off,101,215,Execute_Ready_Job,True,5.299033,-7.3936,-6.0,-20.0,0.9468,21.0
no_executable_off,101,216,Execute_Ready_Job,True,5.284633,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,217,Execute_Ready_Job,True,5.296633,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,218,Execute_Ready_Job,True,5.287033,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,219,Execute_Ready_Job,True,5.301433,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,220,Execute_Ready_Job,True,5.299033,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,221,Execute_Ready_Job,True,5.282233,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,222,Execute_Ready_Job,True,5.291833,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,223,Execute_Ready_Job,True,4.987033,-7.3808,-6.0,-20.0,0.9404,19.8
no_executable_off,101,224,Execute_Ready_Job,True,5.272633,-7.3792,-6.0,-20.0,0.9396,19.8
no_executable_off,101,225,Execute_Ready_Job,True,5.267833,-7.3792,-6.0,-20.0,0.9396,19.8
no_executable_off,101,226,Execute_Ready_Job,True,5.265433,-7.3792,-6.0,-20.0,0.9396,19.8
no_executable_off,101,227,Execute_Ready_Job,True,4.802173,-7.3792,-6.0,-20.0,0.9396,19.8
no_executable_off,101,228,Execute_Ready_Job,True,5.083973,-7.3904,-6.0,-20.0,0.9452,19.8
no_executable_off,101,229,Execute_Ready_Job,True,4.483973,-7.3904,-6.0,-20.0,0.9452,19.8
no_executable_off,101,230,Execute_Ready_Job,True,4.481373,-7.3904,-6.0,-20.0,0.9452,19.8
no_executable_off,101,231,Execute_Ready_Job,True,4.783973,-7.3904,-6.0,-20.0,0.9452,19.8
no_executable_off,101,232,Execute_Ready_Job,True,4.468373,-7.378,-6.0,-20.0,0.939,18.6
no_executable_off,101,233,Execute_Ready_Job,True,4.776173,-7.3684,-6.0,-20.0,0.9342,18.6
no_executable_off,101,234,Execute_Ready_Job,True,4.778773,-7.3684,-6.0,-20.0,0.9342,18.6
no_executable_off,101,235,Execute_Ready_Job,True,4.781373,-7.3684,-6.0,-20.0,0.9342,18.6
no_executable_off,101,236,Execute_Ready_Job,True,5.081373,-7.3684,-6.0,-20.0,0.9342,18.6
no_executable_off,101,237,Execute_Ready_Job,True,5.099573,-7.362,-6.0,-20.0,0.931,17.4
no_executable_off,101,238,Scale_Up,False,4.17972,-7.362,77.142,-20.0,0.931,17.4
no_executable_off,101,239,Execute_Ready_Job,True,5.112573,-7.362,-25.0,-20.0,0.931,17.4
no_executable_off,101,240,Execute_Ready_Job,True,5.096973,-7.362,-25.0,-20.0,0.931,17.4
no_executable_off,101,241,Execute_Ready_Job,True,5.109973,-7.3516,-6.0,-20.0,0.9258,16.2
no_executable_off,101,242,Execute_Ready_Job,True,5.125573,-7.3516,-6.0,-20.0,0.9258,16.2
no_executable_off,101,243,Execute_Ready_Job,True,5.112573,-7.364,-6.0,-20.0,0.932,16.2
no_executable_off,101,244,Execute_Ready_Job,True,5.128173,-7.364,-6.0,-20.0,0.932,16.2
no_executable_off,101,245,Execute_Ready_Job,True,5.128173,-7.364,-6.0,-20.0,0.932,16.2
no_executable_off,101,246,Execute_Ready_Job,True,4.49232,-7.364,-6.0,-20.0,0.932,16.2
no_executable_off,101,247,Execute_Ready_Job,True,4.49232,-7.364,-6.0,-20.0,0.932,16.2
no_executable_off,101,248,Execute_Ready_Job,True,4.797973,-7.364,-6.0,-20.0,0.932,16.2
no_executable_off,101,249,Scale_Up,False,4.19092,-7.364,73.784,-20.0,0.932,16.2
no_executable_off,101,250,Execute_Ready_Job,True,5.106973,-7.364,-25.0,-20.0,0.932,16.2
no_executable_off,101,251,Execute_Ready_Job,True,4.47972,-7.364,-25.0,-20.0,0.932,16.2
no_executable_off,101,252,Execute_Ready_Job,True,4.48392,-7.366,-6.0,-20.0,0.933,16.2
no_executable_off,101,253,Execute_Ready_Job,True,4.47972,-7.3612,-6.0,-20.0,0.9306,16.2
no_executable_off,101,254,Execute_Ready_Job,True,4.47832,-7.3612,-6.0,-20.0,0.9306,16.2
no_executable_off,101,255,Execute_Ready_Job,True,4.47832,-7.3472,-6.0,-20.0,0.9236,15.0
no_executable_off,101,256,Execute_Ready_Job,True,4.47272,-7.3472,-6.0,-20.0,0.9236,15.0
no_executable_off,101,257,Execute_Ready_Job,True,4.46572,-7.3472,-6.0,-20.0,0.9236,15.0
no_executable_off,101,258,Execute_Ready_Job,True,4.47272,-7.3472,-6.0,-20.0,0.9236,15.0
no_executable_off,101,259,Execute_Ready_Job,True,4.16572,-7.1844,-6.0,-20.0,1.1222,15.8
no_executable_off,101,260,Execute_Ready_Job,True,4.46992,-7.3444,-6.0,-20.0,0.9222,15.0
no_executable_off,101,261,Scale_Up,False,4.47132,-7.3444,48.6444,-20.0,0.9222,15.0
no_executable_off,101,262,Execute_Ready_Job,True,4.47132,-7.3444,-25.0,-20.0,0.9222,15.0
no_executable_off,101,263,Execute_Ready_Job,True,4.46292,-7.3444,-25.0,-20.0,0.9222,15.0
no_executable_off,101,264,Scale_Up,False,4.47132,-7.3444,47.6444,-20.0,0.9222,15.0
no_executable_off,101,265,Execute_Ready_Job,True,4.47832,-7.3344,-25.0,-20.0,0.9172,15.0
no_executable_off,101,266,Execute_Ready_Job,True,4.46992,-7.3344,-25.0,-20.0,0.9172,15.0
no_executable_off,101,267,Execute_Ready_Job,True,4.46012,-7.3344,-6.0,-20.0,0.9172,15.0
no_executable_off,101,268,Execute_Ready_Job,True,4.46152,-7.3344,-6.0,-20.0,0.9172,15.0
no_executable_off,101,269,Execute_Ready_Job,True,4.45592,-7.3344,-6.0,-20.0,0.9172,15.0
no_executable_off,101,270,Execute_Ready_Job,True,4.15172,-7.1772,-6.0,-20.0,1.1186,14.6
no_executable_off,101,271,Execute_Ready_Job,True,4.45732,-7.3372,-6.0,-20.0,0.9186,13.8
no_executable_off,101,272,Execute_Ready_Job,True,4.44752,-7.3132,-6.0,-20.0,0.9186,13.92
no_executable_off,101,273,Execute_Ready_Job,True,4.45172,-7.3372,-6.0,-20.0,0.9186,13.8
no_executable_off,101,274,Execute_Ready_Job,True,4.45732,-7.342,-6.0,-20.0,0.921,13.8
no_executable_off,101,275,Execute_Ready_Job,True,4.46712,-7.342,-6.0,-20.0,0.921,13.8
no_executable_off,101,276,Execute_Ready_Job,True,4.46292,-7.342,-6.0,-20.0,0.921,13.8
no_executable_off,101,277,Execute_Ready_Job,True,4.46292,-7.3568,-6.0,-20.0,0.9284,13.8
no_executable_off,101,278,Execute_Ready_Job,True,4.46572,-7.3568,-6.0,-20.0,0.9284,13.8
no_executable_off,101,279,Execute_Ready_Job,True,4.45732,-7.3568,-6.0,-20.0,0.9284,13.8
no_executable_off,101,280,Execute_Ready_Job,True,4.44752,-7.3328,-6.0,-20.0,0.9284,13.92
no_executable_off,101,281,Execute_Ready_Job,True,4.15872,-7.2116,-6.0,-20.0,1.1358,14.6
no_executable_off,101,282,Execute_Ready_Job,True,4.45872,-7.3716,-6.0,-20.0,0.9358,13.8
no_executable_off,101,283,Scale_Up,False,3.85732,-7.3716,75.8716,-20.0,0.9358,13.8
no_executable_off,101,284,Execute_Ready_Job,True,4.46852,-7.3716,-25.0,-20.0,0.9358,13.8
no_executable_off,101,285,Execute_Ready_Job,True,4.47412,-7.3716,-25.0,-20.0,0.9358,13.8
no_executable_off,101,286,Execute_Ready_Job,True,4.46992,-7.3636,-6.0,-20.0,0.9318,13.8
no_executable_off,101,287,Execute_Ready_Job,True,4.46152,-7.3636,-6.0,-20.0,0.9318,13.8
no_executable_off,101,288,Scale_Up,False,0.0,-7.3636,105.3436,-20.0,0.9318,13.8
no_executable_off,101,289,Execute_Ready_Job,True,4.331458,-7.3636,-25.0,-20.0,0.9318,13.8
no_executable_off,101,290,Execute_Ready_Job,True,4.097889,-7.3636,-25.0,-20.0,0.9318,13.8
no_executable_off,101,291,Scale_Up,False,0.0,-7.3636,98.9436,-20.0,0.9318,13.8
no_executable_off,101,292,Execute_Ready_Job,True,4.45732,-7.3496,-25.0,-11.5,0.9248,13.8
no_executable_off,101,293,Execute_Ready_Job,True,4.46432,-7.3496,-25.0,-20.0,0.9248,13.8
no_executable_off,101,294,Execute_Ready_Job,True,4.46432,-7.3496,-6.0,-20.0,0.9248,13.8
no_executable_off,101,295,Execute_Ready_Job,True,4.45592,-7.3496,-6.0,-20.0,0.9248,13.8
no_executable_off,101,296,Execute_Ready_Job,True,4.45732,-7.35,-6.0,-20.0,0.925,13.8
no_executable_off,101,297,Execute_Ready_Job,True,4.46572,-7.35,-6.0,-20.0,0.925,13.8
no_executable_off,101,298,Execute_Ready_Job,True,4.46432,-7.35,-6.0,-20.0,0.925,13.8
no_executable_off,101,299,Scale_Up,False,0.0,-7.35,89.69,-20.0,0.925,13.8
no_executable_off,102,0,Execute_Ready_Job,True,8.72494,-7.4852,-6.0,-20.0,0.9926,28.2
no_executable_off,102,1,Execute_Ready_Job,True,8.71294,-7.4852,-6.0,-20.0,0.9926,28.2
no_executable_off,102,2,Execute_Ready_Job,True,8.70694,-7.4852,-6.0,-20.0,0.9926,28.2
no_executable_off,102,3,Execute_Ready_Job,True,8.71094,-7.4852,-6.0,-20.0,0.9926,28.2
no_executable_off,102,4,Execute_Ready_Job,True,8.72694,-7.4852,-6.0,-20.0,0.9926,28.2
no_executable_off,102,5,Execute_Ready_Job,True,8.72694,-7.4852,-6.0,-20.0,0.9926,28.2
no_executable_off,102,6,Scale_Up,False,8.13694,-7.4852,195.3852,-20.0,0.9926,28.2
no_executable_off,102,7,Execute_Ready_Job,True,8.72694,-7.4852,-25.0,-20.0,0.9926,28.2
